,Datetime,Region,Technology,Cost,Value
1256,2027,reg1,Hydro_PP_3,fix_tax_cost,0.0
1257,2028,reg1,Hydro_PP_3,fix_tax_cost,0.0
1258,2029,reg1,Hydro_PP_3,fix_tax_cost,0.0
1259,2030,reg1,Hydro_PP_3,fix_tax_cost,0.0
1260,2019,reg1,Hydro_PP_5,fix_tax_cost,0.0
1261,2020,reg1,Hydro_PP_5,fix_tax_cost,0.0
1262,2021,reg1,Hydro_PP_5,fix_tax_cost,0.0
1263,2022,reg1,Hydro_PP_5,fix_tax_cost,0.0
1264,2023,reg1,Hydro_PP_5,fix_tax_cost,0.0
1265,2024,reg1,Hydro_PP_5,fix_tax_cost,0.0
1266,2025,reg1,Hydro_PP_5,fix_tax_cost,0.0
1267,2026,reg1,Hydro_PP_5,fix_tax_cost,0.0
1268,2027,reg1,Hydro_PP_5,fix_tax_cost,0.0
1269,2028,reg1,Hydro_PP_5,fix_tax_cost,0.0
1270,2029,reg1,Hydro_PP_5,fix_tax_cost,0.0
1271,2030,reg1,Hydro_PP_5,fix_tax_cost,0.0
1272,2019,reg1,Hydro_PP_6,fix_tax_cost,0.0
1273,2020,reg1,Hydro_PP_6,fix_tax_cost,0.0
1274,2021,reg1,Hydro_PP_6,fix_tax_cost,0.0
1275,2022,reg1,Hydro_PP_6,fix_tax_cost,0.0
1276,2023,reg1,Hydro_PP_6,fix_tax_cost,0.0
1277,2024,reg1,Hydro_PP_6,fix_tax_cost,0.0
1278,2025,reg1,Hydro_PP_6,fix_tax_cost,0.0
1279,2026,reg1,Hydro_PP_6,fix_tax_cost,0.0
1280,2027,reg1,Hydro_PP_6,fix_tax_cost,0.0
1281,2028,reg1,Hydro_PP_6,fix_tax_cost,0.0
1282,2029,reg1,Hydro_PP_6,fix_tax_cost,0.0
1283,2030,reg1,Hydro_PP_6,fix_tax_cost,0.0
1284,2019,reg1,Hydro_PP_7,fix_tax_cost,0.0
1285,2020,reg1,Hydro_PP_7,fix_tax_cost,0.0
1286,2021,reg1,Hydro_PP_7,fix_tax_cost,0.0
1287,2022,reg1,Hydro_PP_7,fix_tax_cost,0.0
1288,2023,reg1,Hydro_PP_7,fix_tax_cost,0.0
1289,2024,reg1,Hydro_PP_7,fix_tax_cost,0.0
1290,2025,reg1,Hydro_PP_7,fix_tax_cost,0.0
1291,2026,reg1,Hydro_PP_7,fix_tax_cost,0.0
1292,2027,reg1,Hydro_PP_7,fix_tax_cost,0.0
1293,2028,reg1,Hydro_PP_7,fix_tax_cost,0.0
1294,2029,reg1,Hydro_PP_7,fix_tax_cost,0.0
1295,2030,reg1,Hydro_PP_7,fix_tax_cost,0.0
1296,2019,reg1,Hydro_PP_9,fix_tax_cost,0.0
1297,2020,reg1,Hydro_PP_9,fix_tax_cost,0.0
1298,2021,reg1,Hydro_PP_9,fix_tax_cost,0.0
1299,2022,reg1,Hydro_PP_9,fix_tax_cost,0.0
1300,2023,reg1,Hydro_PP_9,fix_tax_cost,0.0
1301,2024,reg1,Hydro_PP_9,fix_tax_cost,0.0
1302,2025,reg1,Hydro_PP_9,fix_tax_cost,0.0
1303,2026,reg1,Hydro_PP_9,fix_tax_cost,0.0
1304,2027,reg1,Hydro_PP_9,fix_tax_cost,0.0
1305,2028,reg1,Hydro_PP_9,fix_tax_cost,0.0
1306,2029,reg1,Hydro_PP_9,fix_tax_cost,0.0
1307,2030,reg1,Hydro_PP_9,fix_tax_cost,0.0
1308,2019,reg1,Hydro_PP_10,fix_tax_cost,0.0
1309,2020,reg1,Hydro_PP_10,fix_tax_cost,0.0
1310,2021,reg1,Hydro_PP_10,fix_tax_cost,0.0
1311,2022,reg1,Hydro_PP_10,fix_tax_cost,0.0
1312,2023,reg1,Hydro_PP_10,fix_tax_cost,0.0
1313,2024,reg1,Hydro_PP_10,fix_tax_cost,0.0
1314,2025,reg1,Hydro_PP_10,fix_tax_cost,0.0
1315,2026,reg1,Hydro_PP_10,fix_tax_cost,0.0
1316,2027,reg1,Hydro_PP_10,fix_tax_cost,0.0
1317,2028,reg1,Hydro_PP_10,fix_tax_cost,0.0
1318,2029,reg1,Hydro_PP_10,fix_tax_cost,0.0
1319,2030,reg1,Hydro_PP_10,fix_tax_cost,0.0
1320,2019,reg1,PV_PP,fix_tax_cost,0.0
1321,2020,reg1,PV_PP,fix_tax_cost,0.0
1322,2021,reg1,PV_PP,fix_tax_cost,0.0
1323,2022,reg1,PV_PP,fix_tax_cost,0.0
1324,2023,reg1,PV_PP,fix_tax_cost,0.0
1325,2024,reg1,PV_PP,fix_tax_cost,0.0
1326,2025,reg1,PV_PP,fix_tax_cost,0.0
1327,2026,reg1,PV_PP,fix_tax_cost,0.0
1328,2027,reg1,PV_PP,fix_tax_cost,0.0
1329,2028,reg1,PV_PP,fix_tax_cost,0.0
1330,2029,reg1,PV_PP,fix_tax_cost,0.0
1331,2030,reg1,PV_PP,fix_tax_cost,0.0
1332,2019,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1333,2020,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1334,2021,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1335,2022,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1336,2023,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1337,2024,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1338,2025,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1339,2026,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1340,2027,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1341,2028,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1342,2029,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1343,2030,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1344,2019,reg1,Commited_PV_PP,fix_tax_cost,0.0
1345,2020,reg1,Commited_PV_PP,fix_tax_cost,0.0
1346,2021,reg1,Commited_PV_PP,fix_tax_cost,0.0
1347,2022,reg1,Commited_PV_PP,fix_tax_cost,0.0
1348,2023,reg1,Commited_PV_PP,fix_tax_cost,0.0
1349,2024,reg1,Commited_PV_PP,fix_tax_cost,0.0
1350,2025,reg1,Commited_PV_PP,fix_tax_cost,0.0
1351,2026,reg1,Commited_PV_PP,fix_tax_cost,0.0
1352,2027,reg1,Commited_PV_PP,fix_tax_cost,0.0
1353,2028,reg1,Commited_PV_PP,fix_tax_cost,0.0
1354,2029,reg1,Commited_PV_PP,fix_tax_cost,0.0
1355,2030,reg1,Commited_PV_PP,fix_tax_cost,0.0
1356,2019,reg1,Commited_wind_PP,fix_tax_cost,0.0
1357,2020,reg1,Commited_wind_PP,fix_tax_cost,0.0
1358,2021,reg1,Commited_wind_PP,fix_tax_cost,0.0
1359,2022,reg1,Commited_wind_PP,fix_tax_cost,0.0
1360,2023,reg1,Commited_wind_PP,fix_tax_cost,0.0
1361,2024,reg1,Commited_wind_PP,fix_tax_cost,0.0
1362,2025,reg1,Commited_wind_PP,fix_tax_cost,0.0
1363,2026,reg1,Commited_wind_PP,fix_tax_cost,0.0
1364,2027,reg1,Commited_wind_PP,fix_tax_cost,0.0
1365,2028,reg1,Commited_wind_PP,fix_tax_cost,0.0
1366,2029,reg1,Commited_wind_PP,fix_tax_cost,0.0
1367,2030,reg1,Commited_wind_PP,fix_tax_cost,0.0
1368,2019,reg1,Commited_geo_PP,fix_tax_cost,0.0
1369,2020,reg1,Commited_geo_PP,fix_tax_cost,0.0
1370,2021,reg1,Commited_geo_PP,fix_tax_cost,0.0
1371,2022,reg1,Commited_geo_PP,fix_tax_cost,0.0
1372,2023,reg1,Commited_geo_PP,fix_tax_cost,0.0
1373,2024,reg1,Commited_geo_PP,fix_tax_cost,0.0
1374,2025,reg1,Commited_geo_PP,fix_tax_cost,0.0
1375,2026,reg1,Commited_geo_PP,fix_tax_cost,0.0
1376,2027,reg1,Commited_geo_PP,fix_tax_cost,0.0
1377,2028,reg1,Commited_geo_PP,fix_tax_cost,0.0
1378,2029,reg1,Commited_geo_PP,fix_tax_cost,0.0
1379,2030,reg1,Commited_geo_PP,fix_tax_cost,0.0
1380,2019,reg1,Coal_PP,fix_tax_cost,0.0
1381,2020,reg1,Coal_PP,fix_tax_cost,0.0
1382,2021,reg1,Coal_PP,fix_tax_cost,0.0
1383,2022,reg1,Coal_PP,fix_tax_cost,0.0
1384,2023,reg1,Coal_PP,fix_tax_cost,0.0
1385,2024,reg1,Coal_PP,fix_tax_cost,0.0
1386,2025,reg1,Coal_PP,fix_tax_cost,0.0
1387,2026,reg1,Coal_PP,fix_tax_cost,0.0
1388,2027,reg1,Coal_PP,fix_tax_cost,0.0
1389,2028,reg1,Coal_PP,fix_tax_cost,0.0
1390,2029,reg1,Coal_PP,fix_tax_cost,0.0
1391,2030,reg1,Coal_PP,fix_tax_cost,0.0
1392,2019,reg1,Diesel_PP,fix_tax_cost,0.0
1393,2020,reg1,Diesel_PP,fix_tax_cost,0.0
1394,2021,reg1,Diesel_PP,fix_tax_cost,0.0
1395,2022,reg1,Diesel_PP,fix_tax_cost,0.0
1396,2023,reg1,Diesel_PP,fix_tax_cost,0.0
1397,2024,reg1,Diesel_PP,fix_tax_cost,0.0
1398,2025,reg1,Diesel_PP,fix_tax_cost,0.0
1399,2026,reg1,Diesel_PP,fix_tax_cost,0.0
1400,2027,reg1,Diesel_PP,fix_tax_cost,0.0
1401,2028,reg1,Diesel_PP,fix_tax_cost,0.0
1402,2029,reg1,Diesel_PP,fix_tax_cost,0.0
1403,2030,reg1,Diesel_PP,fix_tax_cost,0.0
1404,2019,reg1,HFO_PP,fix_tax_cost,0.0
1405,2020,reg1,HFO_PP,fix_tax_cost,0.0
1406,2021,reg1,HFO_PP,fix_tax_cost,0.0
1407,2022,reg1,HFO_PP,fix_tax_cost,0.0
1408,2023,reg1,HFO_PP,fix_tax_cost,0.0
1409,2024,reg1,HFO_PP,fix_tax_cost,0.0
1410,2025,reg1,HFO_PP,fix_tax_cost,0.0
1411,2026,reg1,HFO_PP,fix_tax_cost,0.0
1412,2027,reg1,HFO_PP,fix_tax_cost,0.0
1413,2028,reg1,HFO_PP,fix_tax_cost,0.0
1414,2029,reg1,HFO_PP,fix_tax_cost,0.0
1415,2030,reg1,HFO_PP,fix_tax_cost,0.0
1416,2019,reg1,Bio_PP,fix_tax_cost,0.0
1417,2020,reg1,Bio_PP,fix_tax_cost,0.0
1418,2021,reg1,Bio_PP,fix_tax_cost,0.0
1419,2022,reg1,Bio_PP,fix_tax_cost,0.0
1420,2023,reg1,Bio_PP,fix_tax_cost,0.0
1421,2024,reg1,Bio_PP,fix_tax_cost,0.0
1422,2025,reg1,Bio_PP,fix_tax_cost,0.0
1423,2026,reg1,Bio_PP,fix_tax_cost,0.0
1424,2027,reg1,Bio_PP,fix_tax_cost,0.0
1425,2028,reg1,Bio_PP,fix_tax_cost,0.0
1426,2029,reg1,Bio_PP,fix_tax_cost,0.0
1427,2030,reg1,Bio_PP,fix_tax_cost,0.0
1428,2019,reg1,Elec_distribution,fix_tax_cost,0.0
1429,2020,reg1,Elec_distribution,fix_tax_cost,0.0
1430,2021,reg1,Elec_distribution,fix_tax_cost,0.0
1431,2022,reg1,Elec_distribution,fix_tax_cost,0.0
1432,2023,reg1,Elec_distribution,fix_tax_cost,0.0
1433,2024,reg1,Elec_distribution,fix_tax_cost,0.0
1434,2025,reg1,Elec_distribution,fix_tax_cost,0.0
1435,2026,reg1,Elec_distribution,fix_tax_cost,0.0
1436,2027,reg1,Elec_distribution,fix_tax_cost,0.0
1437,2028,reg1,Elec_distribution,fix_tax_cost,0.0
1438,2029,reg1,Elec_distribution,fix_tax_cost,0.0
1439,2030,reg1,Elec_distribution,fix_tax_cost,0.0
1440,2019,reg2,Coal_supply,fix_tax_cost,0.0
1441,2020,reg2,Coal_supply,fix_tax_cost,0.0
1442,2021,reg2,Coal_supply,fix_tax_cost,0.0
1443,2022,reg2,Coal_supply,fix_tax_cost,0.0
1444,2023,reg2,Coal_supply,fix_tax_cost,0.0
1445,2024,reg2,Coal_supply,fix_tax_cost,0.0
1446,2025,reg2,Coal_supply,fix_tax_cost,0.0
1447,2026,reg2,Coal_supply,fix_tax_cost,0.0
1448,2027,reg2,Coal_supply,fix_tax_cost,0.0
1449,2028,reg2,Coal_supply,fix_tax_cost,0.0
1450,2029,reg2,Coal_supply,fix_tax_cost,0.0
1451,2030,reg2,Coal_supply,fix_tax_cost,0.0
1452,2019,reg2,Diesel_supply,fix_tax_cost,0.0
1453,2020,reg2,Diesel_supply,fix_tax_cost,0.0
1454,2021,reg2,Diesel_supply,fix_tax_cost,0.0
1455,2022,reg2,Diesel_supply,fix_tax_cost,0.0
1456,2023,reg2,Diesel_supply,fix_tax_cost,0.0
1457,2024,reg2,Diesel_supply,fix_tax_cost,0.0
1458,2025,reg2,Diesel_supply,fix_tax_cost,0.0
1459,2026,reg2,Diesel_supply,fix_tax_cost,0.0
1460,2027,reg2,Diesel_supply,fix_tax_cost,0.0
1461,2028,reg2,Diesel_supply,fix_tax_cost,0.0
1462,2029,reg2,Diesel_supply,fix_tax_cost,0.0
1463,2030,reg2,Diesel_supply,fix_tax_cost,0.0
1464,2019,reg2,Biofuel_supply,fix_tax_cost,0.0
1465,2020,reg2,Biofuel_supply,fix_tax_cost,0.0
1466,2021,reg2,Biofuel_supply,fix_tax_cost,0.0
1467,2022,reg2,Biofuel_supply,fix_tax_cost,0.0
1468,2023,reg2,Biofuel_supply,fix_tax_cost,0.0
1469,2024,reg2,Biofuel_supply,fix_tax_cost,0.0
1470,2025,reg2,Biofuel_supply,fix_tax_cost,0.0
1471,2026,reg2,Biofuel_supply,fix_tax_cost,0.0
1472,2027,reg2,Biofuel_supply,fix_tax_cost,0.0
1473,2028,reg2,Biofuel_supply,fix_tax_cost,0.0
1474,2029,reg2,Biofuel_supply,fix_tax_cost,0.0
1475,2030,reg2,Biofuel_supply,fix_tax_cost,0.0
1476,2019,reg2,Hydro_PP_4,fix_tax_cost,0.0
1477,2020,reg2,Hydro_PP_4,fix_tax_cost,0.0
1478,2021,reg2,Hydro_PP_4,fix_tax_cost,0.0
1479,2022,reg2,Hydro_PP_4,fix_tax_cost,0.0
1480,2023,reg2,Hydro_PP_4,fix_tax_cost,0.0
1481,2024,reg2,Hydro_PP_4,fix_tax_cost,0.0
1482,2025,reg2,Hydro_PP_4,fix_tax_cost,0.0
1483,2026,reg2,Hydro_PP_4,fix_tax_cost,0.0
1484,2027,reg2,Hydro_PP_4,fix_tax_cost,0.0
1485,2028,reg2,Hydro_PP_4,fix_tax_cost,0.0
1486,2029,reg2,Hydro_PP_4,fix_tax_cost,0.0
1487,2030,reg2,Hydro_PP_4,fix_tax_cost,0.0
1488,2019,reg2,Hydro_PP_8,fix_tax_cost,0.0
1489,2020,reg2,Hydro_PP_8,fix_tax_cost,0.0
1490,2021,reg2,Hydro_PP_8,fix_tax_cost,0.0
1491,2022,reg2,Hydro_PP_8,fix_tax_cost,0.0
1492,2023,reg2,Hydro_PP_8,fix_tax_cost,0.0
1493,2024,reg2,Hydro_PP_8,fix_tax_cost,0.0
1494,2025,reg2,Hydro_PP_8,fix_tax_cost,0.0
1495,2026,reg2,Hydro_PP_8,fix_tax_cost,0.0
1496,2027,reg2,Hydro_PP_8,fix_tax_cost,0.0
1497,2028,reg2,Hydro_PP_8,fix_tax_cost,0.0
1498,2029,reg2,Hydro_PP_8,fix_tax_cost,0.0
1499,2030,reg2,Hydro_PP_8,fix_tax_cost,0.0
1500,2019,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1501,2020,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1502,2021,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1503,2022,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1504,2023,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1505,2024,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1506,2025,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1507,2026,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1508,2027,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1509,2028,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1510,2029,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1511,2030,reg2,Commited_hydro_PP,fix_tax_cost,0.0
1512,2019,reg2,Commited_wind_PP,fix_tax_cost,0.0
1513,2020,reg2,Commited_wind_PP,fix_tax_cost,0.0
1514,2021,reg2,Commited_wind_PP,fix_tax_cost,0.0
1515,2022,reg2,Commited_wind_PP,fix_tax_cost,0.0
1516,2023,reg2,Commited_wind_PP,fix_tax_cost,0.0
1517,2024,reg2,Commited_wind_PP,fix_tax_cost,0.0
1518,2025,reg2,Commited_wind_PP,fix_tax_cost,0.0
1519,2026,reg2,Commited_wind_PP,fix_tax_cost,0.0
1520,2027,reg2,Commited_wind_PP,fix_tax_cost,0.0
1521,2028,reg2,Commited_wind_PP,fix_tax_cost,0.0
1522,2029,reg2,Commited_wind_PP,fix_tax_cost,0.0
1523,2030,reg2,Commited_wind_PP,fix_tax_cost,0.0
1524,2019,reg2,New_hydro_PP,fix_tax_cost,0.0
1525,2020,reg2,New_hydro_PP,fix_tax_cost,0.0
1526,2021,reg2,New_hydro_PP,fix_tax_cost,0.0
1527,2022,reg2,New_hydro_PP,fix_tax_cost,0.0
1528,2023,reg2,New_hydro_PP,fix_tax_cost,0.0
1529,2024,reg2,New_hydro_PP,fix_tax_cost,0.0
1530,2025,reg2,New_hydro_PP,fix_tax_cost,0.0
1531,2026,reg2,New_hydro_PP,fix_tax_cost,0.0
1532,2027,reg2,New_hydro_PP,fix_tax_cost,0.0
1533,2028,reg2,New_hydro_PP,fix_tax_cost,0.0
1534,2029,reg2,New_hydro_PP,fix_tax_cost,0.0
1535,2030,reg2,New_hydro_PP,fix_tax_cost,0.0
1536,2019,reg2,New_PV_PP,fix_tax_cost,0.0
1537,2020,reg2,New_PV_PP,fix_tax_cost,0.0
1538,2021,reg2,New_PV_PP,fix_tax_cost,0.0
1539,2022,reg2,New_PV_PP,fix_tax_cost,0.0
1540,2023,reg2,New_PV_PP,fix_tax_cost,0.0
1541,2024,reg2,New_PV_PP,fix_tax_cost,0.0
1542,2025,reg2,New_PV_PP,fix_tax_cost,0.0
1543,2026,reg2,New_PV_PP,fix_tax_cost,0.0
1544,2027,reg2,New_PV_PP,fix_tax_cost,0.0
1545,2028,reg2,New_PV_PP,fix_tax_cost,0.0
1546,2029,reg2,New_PV_PP,fix_tax_cost,0.0
1547,2030,reg2,New_PV_PP,fix_tax_cost,0.0
1548,2019,reg2,New_wind_PP,fix_tax_cost,0.0
1549,2020,reg2,New_wind_PP,fix_tax_cost,0.0
1550,2021,reg2,New_wind_PP,fix_tax_cost,0.0
1551,2022,reg2,New_wind_PP,fix_tax_cost,0.0
1552,2023,reg2,New_wind_PP,fix_tax_cost,0.0
1553,2024,reg2,New_wind_PP,fix_tax_cost,0.0
1554,2025,reg2,New_wind_PP,fix_tax_cost,0.0
1555,2026,reg2,New_wind_PP,fix_tax_cost,0.0
1556,2027,reg2,New_wind_PP,fix_tax_cost,0.0
1557,2028,reg2,New_wind_PP,fix_tax_cost,0.0
1558,2029,reg2,New_wind_PP,fix_tax_cost,0.0
1559,2030,reg2,New_wind_PP,fix_tax_cost,0.0
1560,2019,reg2,New_geo_PP,fix_tax_cost,0.0
1561,2020,reg2,New_geo_PP,fix_tax_cost,0.0
1562,2021,reg2,New_geo_PP,fix_tax_cost,0.0
1563,2022,reg2,New_geo_PP,fix_tax_cost,0.0
1564,2023,reg2,New_geo_PP,fix_tax_cost,0.0
1565,2024,reg2,New_geo_PP,fix_tax_cost,0.0
1566,2025,reg2,New_geo_PP,fix_tax_cost,0.0
1567,2026,reg2,New_geo_PP,fix_tax_cost,0.0
1568,2027,reg2,New_geo_PP,fix_tax_cost,0.0
1569,2028,reg2,New_geo_PP,fix_tax_cost,0.0
1570,2029,reg2,New_geo_PP,fix_tax_cost,0.0
1571,2030,reg2,New_geo_PP,fix_tax_cost,0.0
1572,2019,reg2,Diesel_PP,fix_tax_cost,0.0
1573,2020,reg2,Diesel_PP,fix_tax_cost,0.0
1574,2021,reg2,Diesel_PP,fix_tax_cost,0.0
1575,2022,reg2,Diesel_PP,fix_tax_cost,0.0
1576,2023,reg2,Diesel_PP,fix_tax_cost,0.0
1577,2024,reg2,Diesel_PP,fix_tax_cost,0.0
1578,2025,reg2,Diesel_PP,fix_tax_cost,0.0
1579,2026,reg2,Diesel_PP,fix_tax_cost,0.0
1580,2027,reg2,Diesel_PP,fix_tax_cost,0.0
1581,2028,reg2,Diesel_PP,fix_tax_cost,0.0
1582,2029,reg2,Diesel_PP,fix_tax_cost,0.0
1583,2030,reg2,Diesel_PP,fix_tax_cost,0.0
1584,2019,reg2,New_coal_PP,fix_tax_cost,0.0
1585,2020,reg2,New_coal_PP,fix_tax_cost,0.0
1586,2021,reg2,New_coal_PP,fix_tax_cost,0.0
1587,2022,reg2,New_coal_PP,fix_tax_cost,0.0
1588,2023,reg2,New_coal_PP,fix_tax_cost,0.0
1589,2024,reg2,New_coal_PP,fix_tax_cost,0.0
1590,2025,reg2,New_coal_PP,fix_tax_cost,0.0
1591,2026,reg2,New_coal_PP,fix_tax_cost,0.0
1592,2027,reg2,New_coal_PP,fix_tax_cost,0.0
1593,2028,reg2,New_coal_PP,fix_tax_cost,0.0
1594,2029,reg2,New_coal_PP,fix_tax_cost,0.0
1595,2030,reg2,New_coal_PP,fix_tax_cost,0.0
1596,2019,reg2,New_bio_PP,fix_tax_cost,0.0
1597,2020,reg2,New_bio_PP,fix_tax_cost,0.0
1598,2021,reg2,New_bio_PP,fix_tax_cost,0.0
1599,2022,reg2,New_bio_PP,fix_tax_cost,0.0
1600,2023,reg2,New_bio_PP,fix_tax_cost,0.0
1601,2024,reg2,New_bio_PP,fix_tax_cost,0.0
1602,2025,reg2,New_bio_PP,fix_tax_cost,0.0
1603,2026,reg2,New_bio_PP,fix_tax_cost,0.0
1604,2027,reg2,New_bio_PP,fix_tax_cost,0.0
1605,2028,reg2,New_bio_PP,fix_tax_cost,0.0
1606,2029,reg2,New_bio_PP,fix_tax_cost,0.0
1607,2030,reg2,New_bio_PP,fix_tax_cost,0.0
1608,2019,reg2,Elec_distribution,fix_tax_cost,0.0
1609,2020,reg2,Elec_distribution,fix_tax_cost,0.0
1610,2021,reg2,Elec_distribution,fix_tax_cost,0.0
1611,2022,reg2,Elec_distribution,fix_tax_cost,0.0
1612,2023,reg2,Elec_distribution,fix_tax_cost,0.0
1613,2024,reg2,Elec_distribution,fix_tax_cost,0.0
1614,2025,reg2,Elec_distribution,fix_tax_cost,0.0
1615,2026,reg2,Elec_distribution,fix_tax_cost,0.0
1616,2027,reg2,Elec_distribution,fix_tax_cost,0.0
1617,2028,reg2,Elec_distribution,fix_tax_cost,0.0
1618,2029,reg2,Elec_distribution,fix_tax_cost,0.0
1619,2030,reg2,Elec_distribution,fix_tax_cost,0.0
1620,2019,reg3,Coal_supply,fix_tax_cost,0.0
1621,2020,reg3,Coal_supply,fix_tax_cost,0.0
1622,2021,reg3,Coal_supply,fix_tax_cost,0.0
1623,2022,reg3,Coal_supply,fix_tax_cost,0.0
1624,2023,reg3,Coal_supply,fix_tax_cost,0.0
1625,2024,reg3,Coal_supply,fix_tax_cost,0.0
1626,2025,reg3,Coal_supply,fix_tax_cost,0.0
1627,2026,reg3,Coal_supply,fix_tax_cost,0.0
1628,2027,reg3,Coal_supply,fix_tax_cost,0.0
1629,2028,reg3,Coal_supply,fix_tax_cost,0.0
1630,2029,reg3,Coal_supply,fix_tax_cost,0.0
1631,2030,reg3,Coal_supply,fix_tax_cost,0.0
1632,2019,reg3,Diesel_supply,fix_tax_cost,0.0
1633,2020,reg3,Diesel_supply,fix_tax_cost,0.0
1634,2021,reg3,Diesel_supply,fix_tax_cost,0.0
1635,2022,reg3,Diesel_supply,fix_tax_cost,0.0
1636,2023,reg3,Diesel_supply,fix_tax_cost,0.0
1637,2024,reg3,Diesel_supply,fix_tax_cost,0.0
1638,2025,reg3,Diesel_supply,fix_tax_cost,0.0
1639,2026,reg3,Diesel_supply,fix_tax_cost,0.0
1640,2027,reg3,Diesel_supply,fix_tax_cost,0.0
1641,2028,reg3,Diesel_supply,fix_tax_cost,0.0
1642,2029,reg3,Diesel_supply,fix_tax_cost,0.0
1643,2030,reg3,Diesel_supply,fix_tax_cost,0.0
1644,2019,reg3,Biofuel_supply,fix_tax_cost,0.0
1645,2020,reg3,Biofuel_supply,fix_tax_cost,0.0
1646,2021,reg3,Biofuel_supply,fix_tax_cost,0.0
1647,2022,reg3,Biofuel_supply,fix_tax_cost,0.0
1648,2023,reg3,Biofuel_supply,fix_tax_cost,0.0
1649,2024,reg3,Biofuel_supply,fix_tax_cost,0.0
1650,2025,reg3,Biofuel_supply,fix_tax_cost,0.0
1651,2026,reg3,Biofuel_supply,fix_tax_cost,0.0
1652,2027,reg3,Biofuel_supply,fix_tax_cost,0.0
1653,2028,reg3,Biofuel_supply,fix_tax_cost,0.0
1654,2029,reg3,Biofuel_supply,fix_tax_cost,0.0
1655,2030,reg3,Biofuel_supply,fix_tax_cost,0.0
1656,2019,reg3,Commited_PV_PP,fix_tax_cost,0.0
1657,2020,reg3,Commited_PV_PP,fix_tax_cost,0.0
1658,2021,reg3,Commited_PV_PP,fix_tax_cost,0.0
1659,2022,reg3,Commited_PV_PP,fix_tax_cost,0.0
1660,2023,reg3,Commited_PV_PP,fix_tax_cost,0.0
1661,2024,reg3,Commited_PV_PP,fix_tax_cost,0.0
1662,2025,reg3,Commited_PV_PP,fix_tax_cost,0.0
1663,2026,reg3,Commited_PV_PP,fix_tax_cost,0.0
1664,2027,reg3,Commited_PV_PP,fix_tax_cost,0.0
1665,2028,reg3,Commited_PV_PP,fix_tax_cost,0.0
1666,2029,reg3,Commited_PV_PP,fix_tax_cost,0.0
1667,2030,reg3,Commited_PV_PP,fix_tax_cost,0.0
1668,2019,reg3,New_hydro_PP,fix_tax_cost,0.0
1669,2020,reg3,New_hydro_PP,fix_tax_cost,0.0
1670,2021,reg3,New_hydro_PP,fix_tax_cost,0.0
1671,2022,reg3,New_hydro_PP,fix_tax_cost,0.0
1672,2023,reg3,New_hydro_PP,fix_tax_cost,0.0
1673,2024,reg3,New_hydro_PP,fix_tax_cost,0.0
1674,2025,reg3,New_hydro_PP,fix_tax_cost,0.0
1675,2026,reg3,New_hydro_PP,fix_tax_cost,0.0
1676,2027,reg3,New_hydro_PP,fix_tax_cost,0.0
1677,2028,reg3,New_hydro_PP,fix_tax_cost,0.0
1678,2029,reg3,New_hydro_PP,fix_tax_cost,0.0
1679,2030,reg3,New_hydro_PP,fix_tax_cost,0.0
1680,2019,reg3,New_PV_PP,fix_tax_cost,0.0
1681,2020,reg3,New_PV_PP,fix_tax_cost,0.0
1682,2021,reg3,New_PV_PP,fix_tax_cost,0.0
1683,2022,reg3,New_PV_PP,fix_tax_cost,0.0
1684,2023,reg3,New_PV_PP,fix_tax_cost,0.0
1685,2024,reg3,New_PV_PP,fix_tax_cost,0.0
1686,2025,reg3,New_PV_PP,fix_tax_cost,0.0
1687,2026,reg3,New_PV_PP,fix_tax_cost,0.0
1688,2027,reg3,New_PV_PP,fix_tax_cost,0.0
1689,2028,reg3,New_PV_PP,fix_tax_cost,0.0
1690,2029,reg3,New_PV_PP,fix_tax_cost,0.0
1691,2030,reg3,New_PV_PP,fix_tax_cost,0.0
1692,2019,reg3,New_wind_PP,fix_tax_cost,0.0
1693,2020,reg3,New_wind_PP,fix_tax_cost,0.0
1694,2021,reg3,New_wind_PP,fix_tax_cost,0.0
1695,2022,reg3,New_wind_PP,fix_tax_cost,0.0
