,Year,Region,Technology,Carrier,Value
45,2028,reg1,Bio_PP,Biofuel,8532564.68663795
46,2029,reg1,Bio_PP,Biofuel,7081807.692512807
47,2030,reg1,Bio_PP,Biofuel,0.0
48,2019,reg1,Elec_distribution,Electricity,11010771501.623718
49,2020,reg1,Elec_distribution,Electricity,8289170555.42127
50,2021,reg1,Elec_distribution,Electricity,8237207004.147421
51,2022,reg1,Elec_distribution,Electricity,8625196355.71675
52,2023,reg1,Elec_distribution,Electricity,8894169251.568104
53,2024,reg1,Elec_distribution,Electricity,9050487284.399494
54,2025,reg1,Elec_distribution,Electricity,9361328020.581795
55,2026,reg1,Elec_distribution,Electricity,9695742818.231823
56,2027,reg1,Elec_distribution,Electricity,11554707421.97305
57,2028,reg1,Elec_distribution,Electricity,11882228904.849472
58,2029,reg1,Elec_distribution,Electricity,14024242115.794544
59,2030,reg1,Elec_distribution,Electricity,13662858703.975163
60,2019,reg2,Diesel_PP,Diesel,9082.98389987167
61,2020,reg2,Diesel_PP,Diesel,1513.8306499786115
62,2021,reg2,Diesel_PP,Diesel,756.9153249893058
63,2022,reg2,Diesel_PP,Diesel,1135.3729874839587
64,2023,reg2,Diesel_PP,Diesel,756.9153249893058
65,2024,reg2,Diesel_PP,Diesel,0.0
66,2025,reg2,Diesel_PP,Diesel,0.0
67,2026,reg2,Diesel_PP,Diesel,378.4576624946529
68,2027,reg2,Diesel_PP,Diesel,0.0
69,2028,reg2,Diesel_PP,Diesel,0.0
70,2029,reg2,Diesel_PP,Diesel,0.0
71,2030,reg2,Diesel_PP,Diesel,378.4576624946529
72,2019,reg2,New_coal_PP,Coal,0.0
73,2020,reg2,New_coal_PP,Coal,0.0
74,2021,reg2,New_coal_PP,Coal,0.0
75,2022,reg2,New_coal_PP,Coal,0.0
76,2023,reg2,New_coal_PP,Coal,0.0
77,2024,reg2,New_coal_PP,Coal,0.0
78,2025,reg2,New_coal_PP,Coal,0.0
79,2026,reg2,New_coal_PP,Coal,0.0
80,2027,reg2,New_coal_PP,Coal,0.0
81,2028,reg2,New_coal_PP,Coal,0.0
82,2029,reg2,New_coal_PP,Coal,0.0
83,2030,reg2,New_coal_PP,Coal,0.0
84,2019,reg2,New_bio_PP,Biofuel,0.0
85,2020,reg2,New_bio_PP,Biofuel,506358095.0470489
86,2021,reg2,New_bio_PP,Biofuel,504718455.5895333
87,2022,reg2,New_bio_PP,Biofuel,441451308.4816625
88,2023,reg2,New_bio_PP,Biofuel,423083464.77222013
89,2024,reg2,New_bio_PP,Biofuel,447890326.2265065
90,2025,reg2,New_bio_PP,Biofuel,350994500.1895002
91,2026,reg2,New_bio_PP,Biofuel,258685825.9910969
92,2027,reg2,New_bio_PP,Biofuel,193807926.43434036
93,2028,reg2,New_bio_PP,Biofuel,72817005.11081427
94,2029,reg2,New_bio_PP,Biofuel,14073780.47199737
95,2030,reg2,New_bio_PP,Biofuel,557865.3130942588
96,2019,reg2,Elec_distribution,Electricity,101064370.35729599
97,2020,reg2,Elec_distribution,Electricity,2114715304.2549853
98,2021,reg2,Elec_distribution,Electricity,2262203306.703924
99,2022,reg2,Elec_distribution,Electricity,2152152595.226699
100,2023,reg2,Elec_distribution,Electricity,2284231516.297
101,2024,reg2,Elec_distribution,Electricity,2522363372.6299305
102,2025,reg2,Elec_distribution,Electricity,2600604868.493196
103,2026,reg2,Elec_distribution,Electricity,2838707278.3489504
104,2027,reg2,Elec_distribution,Electricity,3199087996.663419
105,2028,reg2,Elec_distribution,Electricity,3265771757.9009113
106,2029,reg2,Elec_distribution,Electricity,3823618271.1398373
107,2030,reg2,Elec_distribution,Electricity,4460075178.968864
108,2019,reg3,Diesel_PP,Diesel,39588.099639063315
109,2020,reg3,Diesel_PP,Diesel,1649.504151627638
110,2021,reg3,Diesel_PP,Diesel,0.0
111,2022,reg3,Diesel_PP,Diesel,1649.504151627638
112,2023,reg3,Diesel_PP,Diesel,0.0
113,2024,reg3,Diesel_PP,Diesel,0.0
114,2025,reg3,Diesel_PP,Diesel,1649.504151627638
115,2026,reg3,Diesel_PP,Diesel,1649.504151627638
116,2027,reg3,Diesel_PP,Diesel,0.0
117,2028,reg3,Diesel_PP,Diesel,0.0
118,2029,reg3,Diesel_PP,Diesel,0.0
119,2030,reg3,Diesel_PP,Diesel,0.0
120,2019,reg3,New_coal_PP,Coal,0.0
121,2020,reg3,New_coal_PP,Coal,0.0
122,2021,reg3,New_coal_PP,Coal,0.0
123,2022,reg3,New_coal_PP,Coal,0.0
124,2023,reg3,New_coal_PP,Coal,0.0
125,2024,reg3,New_coal_PP,Coal,0.0
126,2025,reg3,New_coal_PP,Coal,0.0
127,2026,reg3,New_coal_PP,Coal,0.0
128,2027,reg3,New_coal_PP,Coal,0.0
129,2028,reg3,New_coal_PP,Coal,0.0
130,2029,reg3,New_coal_PP,Coal,0.0
131,2030,reg3,New_coal_PP,Coal,0.0
132,2019,reg3,New_bio_PP,Biofuel,0.0
133,2020,reg3,New_bio_PP,Biofuel,915750222.9340184
134,2021,reg3,New_bio_PP,Biofuel,915750222.9340184
135,2022,reg3,New_bio_PP,Biofuel,915750222.9340184
136,2023,reg3,New_bio_PP,Biofuel,912334456.9593438
137,2024,reg3,New_bio_PP,Biofuel,841243204.2506009
138,2025,reg3,New_bio_PP,Biofuel,902169541.6024241
139,2026,reg3,New_bio_PP,Biofuel,817924287.0105599
140,2027,reg3,New_bio_PP,Biofuel,402473651.8455986
141,2028,reg3,New_bio_PP,Biofuel,524275331.7708772
142,2029,reg3,New_bio_PP,Biofuel,168309439.90973237
143,2030,reg3,New_bio_PP,Biofuel,0.0
144,2019,reg3,Elec_distribution,Electricity,20235600.0
145,2020,reg3,Elec_distribution,Electricity,3812930838.231108
146,2021,reg3,Elec_distribution,Electricity,4502671936.539108
147,2022,reg3,Elec_distribution,Electricity,5018899334.847108
148,2023,reg3,Elec_distribution,Electricity,5625100768.458563
149,2024,reg3,Elec_distribution,Electricity,6412717502.2590065
150,2025,reg3,Elec_distribution,Electricity,7148279890.501421
151,2026,reg3,Elec_distribution,Electricity,7888542179.639102
152,2027,reg3,Elec_distribution,Electricity,7170453068.10918
153,2028,reg3,Elec_distribution,Electricity,8368552870.344166
154,2029,reg3,Elec_distribution,Electricity,7530387868.217386
155,2030,reg3,Elec_distribution,Electricity,9548159347.756088
