,Datetime,Region,Technology,Tech category,Value
503,2030,reg2,Minigrid_battery_2,Storage,22000.0
504,2019,reg2,Minigrid_battery_3,Storage,0.0
505,2020,reg2,Minigrid_battery_3,Storage,6000.0
506,2021,reg2,Minigrid_battery_3,Storage,7000.0
507,2022,reg2,Minigrid_battery_3,Storage,8000.0
508,2023,reg2,Minigrid_battery_3,Storage,9000.0
509,2024,reg2,Minigrid_battery_3,Storage,10000.0
510,2025,reg2,Minigrid_battery_3,Storage,11000.0
511,2026,reg2,Minigrid_battery_3,Storage,12000.0
512,2027,reg2,Minigrid_battery_3,Storage,13000.0
513,2028,reg2,Minigrid_battery_3,Storage,14000.0
514,2029,reg2,Minigrid_battery_3,Storage,15000.0
515,2030,reg2,Minigrid_battery_3,Storage,16000.0
516,2019,reg2,Elec_distribution,Transmission,1e+20
517,2020,reg2,Elec_distribution,Transmission,1e+20
518,2021,reg2,Elec_distribution,Transmission,1e+20
519,2022,reg2,Elec_distribution,Transmission,1e+20
520,2023,reg2,Elec_distribution,Transmission,1e+20
521,2024,reg2,Elec_distribution,Transmission,1e+20
522,2025,reg2,Elec_distribution,Transmission,1e+20
523,2026,reg2,Elec_distribution,Transmission,1e+20
524,2027,reg2,Elec_distribution,Transmission,1e+20
525,2028,reg2,Elec_distribution,Transmission,1e+20
526,2029,reg2,Elec_distribution,Transmission,1e+20
527,2030,reg2,Elec_distribution,Transmission,1e+20
528,2019,reg3,Diesel_supply,Supply,1e+20
529,2020,reg3,Diesel_supply,Supply,1e+20
530,2021,reg3,Diesel_supply,Supply,1e+20
531,2022,reg3,Diesel_supply,Supply,1e+20
532,2023,reg3,Diesel_supply,Supply,1e+20
533,2024,reg3,Diesel_supply,Supply,1e+20
534,2025,reg3,Diesel_supply,Supply,1e+20
535,2026,reg3,Diesel_supply,Supply,1e+20
536,2027,reg3,Diesel_supply,Supply,1e+20
537,2028,reg3,Diesel_supply,Supply,1e+20
538,2029,reg3,Diesel_supply,Supply,1e+20
539,2030,reg3,Diesel_supply,Supply,1e+20
540,2019,reg3,Minigrid_PV_1,Supply,0.0
541,2020,reg3,Minigrid_PV_1,Supply,5000.0
542,2021,reg3,Minigrid_PV_1,Supply,7500.0
543,2022,reg3,Minigrid_PV_1,Supply,10000.0
544,2023,reg3,Minigrid_PV_1,Supply,12500.0
545,2024,reg3,Minigrid_PV_1,Supply,15000.0
546,2025,reg3,Minigrid_PV_1,Supply,20000.0
547,2026,reg3,Minigrid_PV_1,Supply,25000.0
548,2027,reg3,Minigrid_PV_1,Supply,30000.0
549,2028,reg3,Minigrid_PV_1,Supply,35000.0
550,2029,reg3,Minigrid_PV_1,Supply,40000.0
551,2030,reg3,Minigrid_PV_1,Supply,45000.0
552,2019,reg3,Minigrid_wind_1,Supply,0.0
553,2020,reg3,Minigrid_wind_1,Supply,5000.0
554,2021,reg3,Minigrid_wind_1,Supply,7500.0
555,2022,reg3,Minigrid_wind_1,Supply,10000.0
556,2023,reg3,Minigrid_wind_1,Supply,12500.0
557,2024,reg3,Minigrid_wind_1,Supply,15000.0
558,2025,reg3,Minigrid_wind_1,Supply,20000.0
559,2026,reg3,Minigrid_wind_1,Supply,25000.0
560,2027,reg3,Minigrid_wind_1,Supply,30000.0
561,2028,reg3,Minigrid_wind_1,Supply,35000.0
562,2029,reg3,Minigrid_wind_1,Supply,40000.0
563,2030,reg3,Minigrid_wind_1,Supply,45000.0
564,2019,reg3,Minigrid_PV_2,Supply,0.0
565,2020,reg3,Minigrid_PV_2,Supply,5000.0
566,2021,reg3,Minigrid_PV_2,Supply,7500.0
567,2022,reg3,Minigrid_PV_2,Supply,10000.0
568,2023,reg3,Minigrid_PV_2,Supply,12500.0
569,2024,reg3,Minigrid_PV_2,Supply,15000.0
570,2025,reg3,Minigrid_PV_2,Supply,20000.0
571,2026,reg3,Minigrid_PV_2,Supply,25000.0
572,2027,reg3,Minigrid_PV_2,Supply,30000.0
573,2028,reg3,Minigrid_PV_2,Supply,35000.0
574,2029,reg3,Minigrid_PV_2,Supply,40000.0
575,2030,reg3,Minigrid_PV_2,Supply,45000.0
576,2019,reg3,Minigrid_wind_2,Supply,0.0
577,2020,reg3,Minigrid_wind_2,Supply,5000.0
578,2021,reg3,Minigrid_wind_2,Supply,7500.0
579,2022,reg3,Minigrid_wind_2,Supply,10000.0
580,2023,reg3,Minigrid_wind_2,Supply,12500.0
581,2024,reg3,Minigrid_wind_2,Supply,15000.0
582,2025,reg3,Minigrid_wind_2,Supply,20000.0
583,2026,reg3,Minigrid_wind_2,Supply,25000.0
584,2027,reg3,Minigrid_wind_2,Supply,30000.0
585,2028,reg3,Minigrid_wind_2,Supply,35000.0
586,2029,reg3,Minigrid_wind_2,Supply,40000.0
587,2030,reg3,Minigrid_wind_2,Supply,45000.0
588,2019,reg3,Minigrid_PV_3,Supply,0.0
589,2020,reg3,Minigrid_PV_3,Supply,5000.0
590,2021,reg3,Minigrid_PV_3,Supply,7500.0
591,2022,reg3,Minigrid_PV_3,Supply,10000.0
592,2023,reg3,Minigrid_PV_3,Supply,12500.0
593,2024,reg3,Minigrid_PV_3,Supply,15000.0
594,2025,reg3,Minigrid_PV_3,Supply,20000.0
595,2026,reg3,Minigrid_PV_3,Supply,25000.0
596,2027,reg3,Minigrid_PV_3,Supply,30000.0
597,2028,reg3,Minigrid_PV_3,Supply,35000.0
598,2029,reg3,Minigrid_PV_3,Supply,40000.0
599,2030,reg3,Minigrid_PV_3,Supply,45000.0
600,2019,reg3,Minigrid_wind_3,Supply,0.0
601,2020,reg3,Minigrid_wind_3,Supply,5000.0
602,2021,reg3,Minigrid_wind_3,Supply,7500.0
603,2022,reg3,Minigrid_wind_3,Supply,10000.0
604,2023,reg3,Minigrid_wind_3,Supply,12500.0
605,2024,reg3,Minigrid_wind_3,Supply,15000.0
606,2025,reg3,Minigrid_wind_3,Supply,20000.0
607,2026,reg3,Minigrid_wind_3,Supply,25000.0
608,2027,reg3,Minigrid_wind_3,Supply,30000.0
609,2028,reg3,Minigrid_wind_3,Supply,35000.0
610,2029,reg3,Minigrid_wind_3,Supply,40000.0
611,2030,reg3,Minigrid_wind_3,Supply,45000.0
612,2019,reg3,Minigrid_diesel_1,Conversion,0.0
613,2020,reg3,Minigrid_diesel_1,Conversion,5000.0
614,2021,reg3,Minigrid_diesel_1,Conversion,5000.0
615,2022,reg3,Minigrid_diesel_1,Conversion,5000.0
616,2023,reg3,Minigrid_diesel_1,Conversion,5000.0
617,2024,reg3,Minigrid_diesel_1,Conversion,5000.0
618,2025,reg3,Minigrid_diesel_1,Conversion,5000.0
619,2026,reg3,Minigrid_diesel_1,Conversion,5000.0
620,2027,reg3,Minigrid_diesel_1,Conversion,5000.0
621,2028,reg3,Minigrid_diesel_1,Conversion,5000.0
622,2029,reg3,Minigrid_diesel_1,Conversion,5000.0
623,2030,reg3,Minigrid_diesel_1,Conversion,5000.0
624,2019,reg3,Minigrid_diesel_2,Conversion,0.0
625,2020,reg3,Minigrid_diesel_2,Conversion,5000.0
626,2021,reg3,Minigrid_diesel_2,Conversion,5000.0
627,2022,reg3,Minigrid_diesel_2,Conversion,5000.0
628,2023,reg3,Minigrid_diesel_2,Conversion,5000.0
629,2024,reg3,Minigrid_diesel_2,Conversion,5000.0
630,2025,reg3,Minigrid_diesel_2,Conversion,5000.0
631,2026,reg3,Minigrid_diesel_2,Conversion,5000.0
632,2027,reg3,Minigrid_diesel_2,Conversion,5000.0
633,2028,reg3,Minigrid_diesel_2,Conversion,5000.0
634,2029,reg3,Minigrid_diesel_2,Conversion,5000.0
635,2030,reg3,Minigrid_diesel_2,Conversion,5000.0
636,2019,reg3,Minigrid_diesel_3,Conversion,0.0
637,2020,reg3,Minigrid_diesel_3,Conversion,5000.0
638,2021,reg3,Minigrid_diesel_3,Conversion,5000.0
639,2022,reg3,Minigrid_diesel_3,Conversion,5000.0
640,2023,reg3,Minigrid_diesel_3,Conversion,5000.0
641,2024,reg3,Minigrid_diesel_3,Conversion,5000.0
642,2025,reg3,Minigrid_diesel_3,Conversion,5000.0
643,2026,reg3,Minigrid_diesel_3,Conversion,5000.0
644,2027,reg3,Minigrid_diesel_3,Conversion,5000.0
645,2028,reg3,Minigrid_diesel_3,Conversion,5000.0
646,2029,reg3,Minigrid_diesel_3,Conversion,5000.0
647,2030,reg3,Minigrid_diesel_3,Conversion,5000.0
648,2019,reg3,Minigrid_battery_1,Storage,0.0
649,2020,reg3,Minigrid_battery_1,Storage,6000.0
650,2021,reg3,Minigrid_battery_1,Storage,6000.0
651,2022,reg3,Minigrid_battery_1,Storage,6000.0
652,2023,reg3,Minigrid_battery_1,Storage,6000.0
653,2024,reg3,Minigrid_battery_1,Storage,6000.0
654,2025,reg3,Minigrid_battery_1,Storage,6000.0
655,2026,reg3,Minigrid_battery_1,Storage,6000.0
656,2027,reg3,Minigrid_battery_1,Storage,16000.0
657,2028,reg3,Minigrid_battery_1,Storage,16000.0
658,2029,reg3,Minigrid_battery_1,Storage,16000.0
659,2030,reg3,Minigrid_battery_1,Storage,16000.0
660,2019,reg3,Minigrid_battery_2,Storage,0.0
661,2020,reg3,Minigrid_battery_2,Storage,6000.0
662,2021,reg3,Minigrid_battery_2,Storage,6000.0
663,2022,reg3,Minigrid_battery_2,Storage,6000.0
664,2023,reg3,Minigrid_battery_2,Storage,6000.0
665,2024,reg3,Minigrid_battery_2,Storage,6000.0
666,2025,reg3,Minigrid_battery_2,Storage,6000.0
667,2026,reg3,Minigrid_battery_2,Storage,6000.0
668,2027,reg3,Minigrid_battery_2,Storage,16000.0
669,2028,reg3,Minigrid_battery_2,Storage,16000.0
670,2029,reg3,Minigrid_battery_2,Storage,16000.0
671,2030,reg3,Minigrid_battery_2,Storage,16000.0
672,2019,reg3,Minigrid_battery_3,Storage,0.0
673,2020,reg3,Minigrid_battery_3,Storage,6000.0
674,2021,reg3,Minigrid_battery_3,Storage,6000.0
675,2022,reg3,Minigrid_battery_3,Storage,6000.0
676,2023,reg3,Minigrid_battery_3,Storage,6000.0
677,2024,reg3,Minigrid_battery_3,Storage,6000.0
678,2025,reg3,Minigrid_battery_3,Storage,6000.0
679,2026,reg3,Minigrid_battery_3,Storage,6000.0
680,2027,reg3,Minigrid_battery_3,Storage,13000.0
681,2028,reg3,Minigrid_battery_3,Storage,13000.0
682,2029,reg3,Minigrid_battery_3,Storage,13000.0
683,2030,reg3,Minigrid_battery_3,Storage,13000.0
684,2019,reg3,Elec_distribution,Transmission,1e+20
685,2020,reg3,Elec_distribution,Transmission,1e+20
686,2021,reg3,Elec_distribution,Transmission,1e+20
687,2022,reg3,Elec_distribution,Transmission,1e+20
688,2023,reg3,Elec_distribution,Transmission,1e+20
689,2024,reg3,Elec_distribution,Transmission,1e+20
690,2025,reg3,Elec_distribution,Transmission,1e+20
691,2026,reg3,Elec_distribution,Transmission,1e+20
692,2027,reg3,Elec_distribution,Transmission,1e+20
693,2028,reg3,Elec_distribution,Transmission,1e+20
694,2029,reg3,Elec_distribution,Transmission,1e+20
695,2030,reg3,Elec_distribution,Transmission,1e+20
