,Datetime,Region,Technology,Cost,Value
463,2026,reg1,Hydro_PP_2,variable_cost,208135.36252079997
464,2027,reg1,Hydro_PP_2,variable_cost,208135.36252079997
465,2028,reg1,Hydro_PP_2,variable_cost,208135.36252079997
466,2029,reg1,Hydro_PP_2,variable_cost,208135.36252079997
467,2030,reg1,Hydro_PP_2,variable_cost,208135.36252079997
468,2019,reg1,Hydro_PP_3,variable_cost,813154.6065392639
469,2020,reg1,Hydro_PP_3,variable_cost,813154.6065392639
470,2021,reg1,Hydro_PP_3,variable_cost,813154.6065392639
471,2022,reg1,Hydro_PP_3,variable_cost,813154.6065392639
472,2023,reg1,Hydro_PP_3,variable_cost,813154.6065392639
473,2024,reg1,Hydro_PP_3,variable_cost,813154.6065392639
474,2025,reg1,Hydro_PP_3,variable_cost,813154.6065392639
475,2026,reg1,Hydro_PP_3,variable_cost,813154.6065392639
476,2027,reg1,Hydro_PP_3,variable_cost,813154.6065392639
477,2028,reg1,Hydro_PP_3,variable_cost,813154.6065392639
478,2029,reg1,Hydro_PP_3,variable_cost,813154.6065392639
479,2030,reg1,Hydro_PP_3,variable_cost,813154.6065392639
480,2019,reg1,Hydro_PP_5,variable_cost,11769651.79355592
481,2020,reg1,Hydro_PP_5,variable_cost,11769651.79355592
482,2021,reg1,Hydro_PP_5,variable_cost,11769651.79355592
483,2022,reg1,Hydro_PP_5,variable_cost,11769651.79355592
484,2023,reg1,Hydro_PP_5,variable_cost,11769651.79355592
485,2024,reg1,Hydro_PP_5,variable_cost,11769651.79355592
486,2025,reg1,Hydro_PP_5,variable_cost,11769651.79355592
487,2026,reg1,Hydro_PP_5,variable_cost,11769651.79355592
488,2027,reg1,Hydro_PP_5,variable_cost,11769651.79355592
489,2028,reg1,Hydro_PP_5,variable_cost,11769651.79355592
490,2029,reg1,Hydro_PP_5,variable_cost,11769651.79355592
491,2030,reg1,Hydro_PP_5,variable_cost,11769651.79355592
492,2019,reg1,Hydro_PP_6,variable_cost,5517119.556305281
493,2020,reg1,Hydro_PP_6,variable_cost,5517119.556305281
494,2021,reg1,Hydro_PP_6,variable_cost,5517119.556305281
495,2022,reg1,Hydro_PP_6,variable_cost,5517119.556305281
496,2023,reg1,Hydro_PP_6,variable_cost,5517119.556305281
497,2024,reg1,Hydro_PP_6,variable_cost,5517119.556305281
498,2025,reg1,Hydro_PP_6,variable_cost,5517119.556305281
499,2026,reg1,Hydro_PP_6,variable_cost,5517119.556305281
500,2027,reg1,Hydro_PP_6,variable_cost,5517119.556305281
501,2028,reg1,Hydro_PP_6,variable_cost,5517119.556305281
502,2029,reg1,Hydro_PP_6,variable_cost,5517119.556305281
503,2030,reg1,Hydro_PP_6,variable_cost,5517119.556305281
504,2019,reg1,Hydro_PP_7,variable_cost,135310.09193301602
505,2020,reg1,Hydro_PP_7,variable_cost,135310.09193301602
506,2021,reg1,Hydro_PP_7,variable_cost,135310.09193301602
507,2022,reg1,Hydro_PP_7,variable_cost,135310.09193301602
508,2023,reg1,Hydro_PP_7,variable_cost,135310.09193301602
509,2024,reg1,Hydro_PP_7,variable_cost,135310.09193301602
510,2025,reg1,Hydro_PP_7,variable_cost,135310.09193301602
511,2026,reg1,Hydro_PP_7,variable_cost,135310.09193301602
512,2027,reg1,Hydro_PP_7,variable_cost,135310.09193301602
513,2028,reg1,Hydro_PP_7,variable_cost,135310.09193301602
514,2029,reg1,Hydro_PP_7,variable_cost,135310.09193301602
515,2030,reg1,Hydro_PP_7,variable_cost,135310.09193301602
516,2019,reg1,Hydro_PP_9,variable_cost,228016.471724316
517,2020,reg1,Hydro_PP_9,variable_cost,228016.471724316
518,2021,reg1,Hydro_PP_9,variable_cost,228016.471724316
519,2022,reg1,Hydro_PP_9,variable_cost,228016.471724316
520,2023,reg1,Hydro_PP_9,variable_cost,228016.471724316
521,2024,reg1,Hydro_PP_9,variable_cost,228016.471724316
522,2025,reg1,Hydro_PP_9,variable_cost,228016.471724316
523,2026,reg1,Hydro_PP_9,variable_cost,228016.471724316
524,2027,reg1,Hydro_PP_9,variable_cost,228016.471724316
525,2028,reg1,Hydro_PP_9,variable_cost,228016.471724316
526,2029,reg1,Hydro_PP_9,variable_cost,228016.471724316
527,2030,reg1,Hydro_PP_9,variable_cost,228016.471724316
528,2019,reg1,Hydro_PP_10,variable_cost,828199.746
529,2020,reg1,Hydro_PP_10,variable_cost,828199.746
530,2021,reg1,Hydro_PP_10,variable_cost,828199.746
531,2022,reg1,Hydro_PP_10,variable_cost,828199.746
532,2023,reg1,Hydro_PP_10,variable_cost,828199.746
533,2024,reg1,Hydro_PP_10,variable_cost,828199.746
534,2025,reg1,Hydro_PP_10,variable_cost,828199.746
535,2026,reg1,Hydro_PP_10,variable_cost,828199.746
536,2027,reg1,Hydro_PP_10,variable_cost,828199.746
537,2028,reg1,Hydro_PP_10,variable_cost,828199.746
538,2029,reg1,Hydro_PP_10,variable_cost,828199.746
539,2030,reg1,Hydro_PP_10,variable_cost,828199.746
540,2019,reg1,PV_PP,variable_cost,31622.377604487992
541,2020,reg1,PV_PP,variable_cost,31622.377604487992
542,2021,reg1,PV_PP,variable_cost,31622.377604487992
543,2022,reg1,PV_PP,variable_cost,31622.377604487992
544,2023,reg1,PV_PP,variable_cost,31622.377604487992
545,2024,reg1,PV_PP,variable_cost,31622.377604487992
546,2025,reg1,PV_PP,variable_cost,31622.377604487992
547,2026,reg1,PV_PP,variable_cost,31622.377604487992
548,2027,reg1,PV_PP,variable_cost,31622.377604487992
549,2028,reg1,PV_PP,variable_cost,31622.377604487992
550,2029,reg1,PV_PP,variable_cost,31622.377604487992
551,2030,reg1,PV_PP,variable_cost,31622.377604487992
552,2019,reg1,New_hydro_PP,variable_cost,0.0
553,2020,reg1,New_hydro_PP,variable_cost,821239.8392251107
554,2021,reg1,New_hydro_PP,variable_cost,1637135.3844856329
555,2022,reg1,New_hydro_PP,variable_cost,1875847.1815705893
556,2023,reg1,New_hydro_PP,variable_cost,2112777.547334013
557,2024,reg1,New_hydro_PP,variable_cost,2349707.913097442
558,2025,reg1,New_hydro_PP,variable_cost,2586638.2788608694
559,2026,reg1,New_hydro_PP,variable_cost,2823568.644624296
560,2027,reg1,New_hydro_PP,variable_cost,3062280.441709252
561,2028,reg1,New_hydro_PP,variable_cost,3299210.807472683
562,2029,reg1,New_hydro_PP,variable_cost,3536141.173236105
563,2030,reg1,New_hydro_PP,variable_cost,3773071.5389995323
564,2019,reg1,New_PV_PP,variable_cost,0.0
565,2020,reg1,New_PV_PP,variable_cost,8402.83581685313
566,2021,reg1,New_PV_PP,variable_cost,16805.67163370626
567,2022,reg1,New_PV_PP,variable_cost,25208.507450559388
568,2023,reg1,New_PV_PP,variable_cost,33611.34326741252
569,2024,reg1,New_PV_PP,variable_cost,42014.17908426565
570,2025,reg1,New_PV_PP,variable_cost,50417.014901118775
571,2026,reg1,New_PV_PP,variable_cost,58819.8507179719
572,2027,reg1,New_PV_PP,variable_cost,67222.68653482504
573,2028,reg1,New_PV_PP,variable_cost,75625.52235167816
574,2029,reg1,New_PV_PP,variable_cost,84028.3581685313
575,2030,reg1,New_PV_PP,variable_cost,92431.19398538442
576,2019,reg1,New_wind_PP,variable_cost,0.0
577,2020,reg1,New_wind_PP,variable_cost,0.0
578,2021,reg1,New_wind_PP,variable_cost,0.0
579,2022,reg1,New_wind_PP,variable_cost,0.0
580,2023,reg1,New_wind_PP,variable_cost,0.0
581,2024,reg1,New_wind_PP,variable_cost,0.0
582,2025,reg1,New_wind_PP,variable_cost,0.0
583,2026,reg1,New_wind_PP,variable_cost,0.0
584,2027,reg1,New_wind_PP,variable_cost,0.0
585,2028,reg1,New_wind_PP,variable_cost,0.0
586,2029,reg1,New_wind_PP,variable_cost,0.0
587,2030,reg1,New_wind_PP,variable_cost,0.0
588,2019,reg1,New_geo_PP,variable_cost,0.0
589,2020,reg1,New_geo_PP,variable_cost,0.0
590,2021,reg1,New_geo_PP,variable_cost,0.0
591,2022,reg1,New_geo_PP,variable_cost,0.0
592,2023,reg1,New_geo_PP,variable_cost,0.0
593,2024,reg1,New_geo_PP,variable_cost,0.0
594,2025,reg1,New_geo_PP,variable_cost,0.0
595,2026,reg1,New_geo_PP,variable_cost,0.0
596,2027,reg1,New_geo_PP,variable_cost,0.0
597,2028,reg1,New_geo_PP,variable_cost,0.0
598,2029,reg1,New_geo_PP,variable_cost,0.0
599,2030,reg1,New_geo_PP,variable_cost,0.0
600,2019,reg1,Coal_PP,variable_cost,9723600.0
601,2020,reg1,Coal_PP,variable_cost,11046895.682497201
602,2021,reg1,Coal_PP,variable_cost,11604195.538472401
603,2022,reg1,Coal_PP,variable_cost,12782336.762683202
604,2023,reg1,Coal_PP,variable_cost,13960477.986894004
605,2024,reg1,Coal_PP,variable_cost,15138619.2078636
606,2025,reg1,Coal_PP,variable_cost,16316760.432074403
607,2026,reg1,Coal_PP,variable_cost,17494901.6562852
608,2027,reg1,Coal_PP,variable_cost,18673042.8772548
609,2028,reg1,Coal_PP,variable_cost,19851184.1014656
610,2029,reg1,Coal_PP,variable_cost,21029325.3224352
611,2030,reg1,Coal_PP,variable_cost,22207466.546646
612,2019,reg1,Diesel_PP,variable_cost,1343748.96
613,2020,reg1,Diesel_PP,variable_cost,1343748.96
614,2021,reg1,Diesel_PP,variable_cost,1343748.96
615,2022,reg1,Diesel_PP,variable_cost,1343748.96
616,2023,reg1,Diesel_PP,variable_cost,1343748.96
617,2024,reg1,Diesel_PP,variable_cost,1343748.96
618,2025,reg1,Diesel_PP,variable_cost,1343748.96
619,2026,reg1,Diesel_PP,variable_cost,1343748.96
620,2027,reg1,Diesel_PP,variable_cost,1343748.96
621,2028,reg1,Diesel_PP,variable_cost,1343748.96
622,2029,reg1,Diesel_PP,variable_cost,1343748.96
623,2030,reg1,Diesel_PP,variable_cost,1343748.96
624,2019,reg1,HFO_PP,variable_cost,3403260.0
625,2020,reg1,HFO_PP,variable_cost,3403260.0
626,2021,reg1,HFO_PP,variable_cost,3714140.1550092003
627,2022,reg1,HFO_PP,variable_cost,4049369.7601943994
628,2023,reg1,HFO_PP,variable_cost,4384599.365379599
629,2024,reg1,HFO_PP,variable_cost,4719828.967323599
630,2025,reg1,HFO_PP,variable_cost,5054492.305698
631,2026,reg1,HFO_PP,variable_cost,5389721.910883199
632,2027,reg1,HFO_PP,variable_cost,5724951.512827199
633,2028,reg1,HFO_PP,variable_cost,6060181.1180124
634,2029,reg1,HFO_PP,variable_cost,6395410.7231976
635,2030,reg1,HFO_PP,variable_cost,6730074.058330799
636,2019,reg1,Bio_PP,variable_cost,129648.0
637,2020,reg1,Bio_PP,variable_cost,129648.0
638,2021,reg1,Bio_PP,variable_cost,129648.0
639,2022,reg1,Bio_PP,variable_cost,129648.0
640,2023,reg1,Bio_PP,variable_cost,129648.0
641,2024,reg1,Bio_PP,variable_cost,129648.0
642,2025,reg1,Bio_PP,variable_cost,129648.0
643,2026,reg1,Bio_PP,variable_cost,129648.0
644,2027,reg1,Bio_PP,variable_cost,129648.0
645,2028,reg1,Bio_PP,variable_cost,129648.0
646,2029,reg1,Bio_PP,variable_cost,129648.0
647,2030,reg1,Bio_PP,variable_cost,129648.0
648,2019,reg1,Elec_distribution,variable_cost,0.0
649,2020,reg1,Elec_distribution,variable_cost,0.0
650,2021,reg1,Elec_distribution,variable_cost,0.0
651,2022,reg1,Elec_distribution,variable_cost,0.0
652,2023,reg1,Elec_distribution,variable_cost,0.0
653,2024,reg1,Elec_distribution,variable_cost,0.0
654,2025,reg1,Elec_distribution,variable_cost,0.0
655,2026,reg1,Elec_distribution,variable_cost,0.0
656,2027,reg1,Elec_distribution,variable_cost,0.0
657,2028,reg1,Elec_distribution,variable_cost,0.0
658,2029,reg1,Elec_distribution,variable_cost,0.0
659,2030,reg1,Elec_distribution,variable_cost,0.0
660,2019,reg2,Diesel_supply,variable_cost,811189.3670479767
661,2020,reg2,Diesel_supply,variable_cost,818989.2648447346
662,2021,reg2,Diesel_supply,variable_cost,826789.1626414927
663,2022,reg2,Diesel_supply,variable_cost,834589.0603474207
664,2023,reg2,Diesel_supply,variable_cost,842388.9581441787
665,2024,reg2,Diesel_supply,variable_cost,850188.8558501068
666,2025,reg2,Diesel_supply,variable_cost,857988.7536468649
667,2026,reg2,Diesel_supply,variable_cost,879159.9046927124
668,2027,reg2,Diesel_supply,variable_cost,900331.05573856
669,2028,reg2,Diesel_supply,variable_cost,921502.2065119181
670,2029,reg2,Diesel_supply,variable_cost,942673.3576485955
671,2030,reg2,Diesel_supply,variable_cost,963844.5087852728
672,2019,reg2,Hydro_PP_4,variable_cost,190322.53043759998
673,2020,reg2,Hydro_PP_4,variable_cost,190322.53043759998
674,2021,reg2,Hydro_PP_4,variable_cost,190322.53043759998
675,2022,reg2,Hydro_PP_4,variable_cost,190322.53043759998
676,2023,reg2,Hydro_PP_4,variable_cost,190322.53043759998
677,2024,reg2,Hydro_PP_4,variable_cost,190322.53043759998
678,2025,reg2,Hydro_PP_4,variable_cost,190322.53043759998
679,2026,reg2,Hydro_PP_4,variable_cost,190322.53043759998
680,2027,reg2,Hydro_PP_4,variable_cost,190322.53043759998
681,2028,reg2,Hydro_PP_4,variable_cost,190322.53043759998
682,2029,reg2,Hydro_PP_4,variable_cost,190322.53043759998
683,2030,reg2,Hydro_PP_4,variable_cost,190322.53043759998
684,2019,reg2,Hydro_PP_8,variable_cost,127868.65174147677
685,2020,reg2,Hydro_PP_8,variable_cost,127868.65174147677
686,2021,reg2,Hydro_PP_8,variable_cost,127868.65174147677
687,2022,reg2,Hydro_PP_8,variable_cost,127868.65174147677
688,2023,reg2,Hydro_PP_8,variable_cost,127868.65174147677
689,2024,reg2,Hydro_PP_8,variable_cost,127868.65174147677
690,2025,reg2,Hydro_PP_8,variable_cost,127868.65174147677
691,2026,reg2,Hydro_PP_8,variable_cost,127868.65174147677
692,2027,reg2,Hydro_PP_8,variable_cost,127868.65174147677
693,2028,reg2,Hydro_PP_8,variable_cost,127868.65174147677
694,2029,reg2,Hydro_PP_8,variable_cost,127868.65174147677
695,2030,reg2,Hydro_PP_8,variable_cost,127868.65174147677
696,2019,reg2,New_hydro_PP,variable_cost,0.0
697,2020,reg2,New_hydro_PP,variable_cost,16759.996718879825
698,2021,reg2,New_hydro_PP,variable_cost,33410.92621399264
699,2022,reg2,New_hydro_PP,variable_cost,38282.59554225692
700,2023,reg2,New_hydro_PP,variable_cost,43117.9091292657
701,2024,reg2,New_hydro_PP,variable_cost,47953.22271627423
702,2025,reg2,New_hydro_PP,variable_cost,52788.53630328327
703,2026,reg2,New_hydro_PP,variable_cost,57623.84989029179
704,2027,reg2,New_hydro_PP,variable_cost,62495.51921855632
705,2028,reg2,New_hydro_PP,variable_cost,67330.83280556432
706,2029,reg2,New_hydro_PP,variable_cost,72166.14639257388
707,2030,reg2,New_hydro_PP,variable_cost,77001.4599795824
708,2019,reg2,New_wind_PP,variable_cost,0.0
709,2020,reg2,New_wind_PP,variable_cost,0.0
710,2021,reg2,New_wind_PP,variable_cost,0.0
711,2022,reg2,New_wind_PP,variable_cost,0.0
712,2023,reg2,New_wind_PP,variable_cost,0.0
713,2024,reg2,New_wind_PP,variable_cost,0.0
714,2025,reg2,New_wind_PP,variable_cost,0.0
715,2026,reg2,New_wind_PP,variable_cost,0.0
716,2027,reg2,New_wind_PP,variable_cost,0.0
717,2028,reg2,New_wind_PP,variable_cost,0.0
718,2029,reg2,New_wind_PP,variable_cost,0.0
719,2030,reg2,New_wind_PP,variable_cost,0.0
720,2019,reg2,Diesel_PP,variable_cost,8357.039999999999
721,2020,reg2,Diesel_PP,variable_cost,8357.039999999999
722,2021,reg2,Diesel_PP,variable_cost,8357.039999999999
723,2022,reg2,Diesel_PP,variable_cost,8357.039999999999
724,2023,reg2,Diesel_PP,variable_cost,8357.039999999999
725,2024,reg2,Diesel_PP,variable_cost,8357.039999999999
726,2025,reg2,Diesel_PP,variable_cost,8357.039999999999
727,2026,reg2,Diesel_PP,variable_cost,8357.039999999999
728,2027,reg2,Diesel_PP,variable_cost,8357.039999999999
729,2028,reg2,Diesel_PP,variable_cost,8357.039999999999
730,2029,reg2,Diesel_PP,variable_cost,8357.039999999999
731,2030,reg2,Diesel_PP,variable_cost,8357.039999999999
732,2019,reg2,Elec_distribution,variable_cost,0.0
733,2020,reg2,Elec_distribution,variable_cost,0.0
734,2021,reg2,Elec_distribution,variable_cost,0.0
735,2022,reg2,Elec_distribution,variable_cost,0.0
736,2023,reg2,Elec_distribution,variable_cost,0.0
737,2024,reg2,Elec_distribution,variable_cost,0.0
738,2025,reg2,Elec_distribution,variable_cost,0.0
739,2026,reg2,Elec_distribution,variable_cost,0.0
740,2027,reg2,Elec_distribution,variable_cost,0.0
741,2028,reg2,Elec_distribution,variable_cost,0.0
742,2029,reg2,Elec_distribution,variable_cost,0.0
743,2030,reg2,Elec_distribution,variable_cost,0.0
744,2019,reg3,Diesel_supply,variable_cost,3535561.203548728
745,2020,reg3,Diesel_supply,variable_cost,3569556.9845119556
746,2021,reg3,Diesel_supply,variable_cost,3603552.765475184
747,2022,reg3,Diesel_supply,variable_cost,3637548.5460425317
748,2023,reg3,Diesel_supply,variable_cost,3671544.3270057593
749,2024,reg3,Diesel_supply,variable_cost,3705540.1075731064
750,2025,reg3,Diesel_supply,variable_cost,3739535.888536335
751,2026,reg3,Diesel_supply,variable_cost,3831810.1506418213
752,2027,reg3,Diesel_supply,variable_cost,3924084.412747308
753,2028,reg3,Diesel_supply,variable_cost,4016358.6736651515
754,2029,reg3,Diesel_supply,variable_cost,4108632.9361665193
755,2030,reg3,Diesel_supply,variable_cost,4200907.198667887
756,2019,reg3,New_PV_PP,variable_cost,0.0
757,2020,reg3,New_PV_PP,variable_cost,0.0
758,2021,reg3,New_PV_PP,variable_cost,0.0
759,2022,reg3,New_PV_PP,variable_cost,0.0
760,2023,reg3,New_PV_PP,variable_cost,0.0
761,2024,reg3,New_PV_PP,variable_cost,0.0
762,2025,reg3,New_PV_PP,variable_cost,0.0
763,2026,reg3,New_PV_PP,variable_cost,0.0
764,2027,reg3,New_PV_PP,variable_cost,0.0
765,2028,reg3,New_PV_PP,variable_cost,0.0
766,2029,reg3,New_PV_PP,variable_cost,0.0
767,2030,reg3,New_PV_PP,variable_cost,0.0
768,2019,reg3,Diesel_PP,variable_cost,36424.08
769,2020,reg3,Diesel_PP,variable_cost,36424.08
770,2021,reg3,Diesel_PP,variable_cost,36424.08
771,2022,reg3,Diesel_PP,variable_cost,36424.08
772,2023,reg3,Diesel_PP,variable_cost,36424.08
773,2024,reg3,Diesel_PP,variable_cost,36424.08
774,2025,reg3,Diesel_PP,variable_cost,36424.08
775,2026,reg3,Diesel_PP,variable_cost,36424.08
776,2027,reg3,Diesel_PP,variable_cost,36424.08
777,2028,reg3,Diesel_PP,variable_cost,36424.08
778,2029,reg3,Diesel_PP,variable_cost,36424.08
779,2030,reg3,Diesel_PP,variable_cost,36424.08
780,2019,reg3,Elec_distribution,variable_cost,0.0
781,2020,reg3,Elec_distribution,variable_cost,0.0
782,2021,reg3,Elec_distribution,variable_cost,0.0
783,2022,reg3,Elec_distribution,variable_cost,0.0
784,2023,reg3,Elec_distribution,variable_cost,0.0
785,2024,reg3,Elec_distribution,variable_cost,0.0
786,2025,reg3,Elec_distribution,variable_cost,0.0
787,2026,reg3,Elec_distribution,variable_cost,0.0
788,2027,reg3,Elec_distribution,variable_cost,0.0
789,2028,reg3,Elec_distribution,variable_cost,0.0
790,2029,reg3,Elec_distribution,variable_cost,0.0
791,2030,reg3,Elec_distribution,variable_cost,0.0
792,2019,reg1,Coal_supply,fix_tax_cost,0.0
793,2020,reg1,Coal_supply,fix_tax_cost,0.0
794,2021,reg1,Coal_supply,fix_tax_cost,0.0
795,2022,reg1,Coal_supply,fix_tax_cost,0.0
796,2023,reg1,Coal_supply,fix_tax_cost,0.0
797,2024,reg1,Coal_supply,fix_tax_cost,0.0
798,2025,reg1,Coal_supply,fix_tax_cost,0.0
799,2026,reg1,Coal_supply,fix_tax_cost,0.0
800,2027,reg1,Coal_supply,fix_tax_cost,0.0
801,2028,reg1,Coal_supply,fix_tax_cost,0.0
802,2029,reg1,Coal_supply,fix_tax_cost,0.0
803,2030,reg1,Coal_supply,fix_tax_cost,0.0
804,2019,reg1,Diesel_supply,fix_tax_cost,0.0
805,2020,reg1,Diesel_supply,fix_tax_cost,0.0
806,2021,reg1,Diesel_supply,fix_tax_cost,0.0
807,2022,reg1,Diesel_supply,fix_tax_cost,0.0
808,2023,reg1,Diesel_supply,fix_tax_cost,0.0
809,2024,reg1,Diesel_supply,fix_tax_cost,0.0
810,2025,reg1,Diesel_supply,fix_tax_cost,0.0
811,2026,reg1,Diesel_supply,fix_tax_cost,0.0
812,2027,reg1,Diesel_supply,fix_tax_cost,0.0
813,2028,reg1,Diesel_supply,fix_tax_cost,0.0
814,2029,reg1,Diesel_supply,fix_tax_cost,0.0
815,2030,reg1,Diesel_supply,fix_tax_cost,0.0
816,2019,reg1,Oil_supply,fix_tax_cost,0.0
817,2020,reg1,Oil_supply,fix_tax_cost,0.0
818,2021,reg1,Oil_supply,fix_tax_cost,0.0
819,2022,reg1,Oil_supply,fix_tax_cost,0.0
820,2023,reg1,Oil_supply,fix_tax_cost,0.0
821,2024,reg1,Oil_supply,fix_tax_cost,0.0
822,2025,reg1,Oil_supply,fix_tax_cost,0.0
823,2026,reg1,Oil_supply,fix_tax_cost,0.0
824,2027,reg1,Oil_supply,fix_tax_cost,0.0
825,2028,reg1,Oil_supply,fix_tax_cost,0.0
826,2029,reg1,Oil_supply,fix_tax_cost,0.0
827,2030,reg1,Oil_supply,fix_tax_cost,0.0
828,2019,reg1,Biofuel_supply,fix_tax_cost,0.0
829,2020,reg1,Biofuel_supply,fix_tax_cost,0.0
830,2021,reg1,Biofuel_supply,fix_tax_cost,0.0
831,2022,reg1,Biofuel_supply,fix_tax_cost,0.0
832,2023,reg1,Biofuel_supply,fix_tax_cost,0.0
833,2024,reg1,Biofuel_supply,fix_tax_cost,0.0
834,2025,reg1,Biofuel_supply,fix_tax_cost,0.0
835,2026,reg1,Biofuel_supply,fix_tax_cost,0.0
836,2027,reg1,Biofuel_supply,fix_tax_cost,0.0
837,2028,reg1,Biofuel_supply,fix_tax_cost,0.0
838,2029,reg1,Biofuel_supply,fix_tax_cost,0.0
839,2030,reg1,Biofuel_supply,fix_tax_cost,0.0
840,2019,reg1,Hydro_PP_1,fix_tax_cost,0.0
841,2020,reg1,Hydro_PP_1,fix_tax_cost,0.0
842,2021,reg1,Hydro_PP_1,fix_tax_cost,0.0
843,2022,reg1,Hydro_PP_1,fix_tax_cost,0.0
844,2023,reg1,Hydro_PP_1,fix_tax_cost,0.0
845,2024,reg1,Hydro_PP_1,fix_tax_cost,0.0
846,2025,reg1,Hydro_PP_1,fix_tax_cost,0.0
847,2026,reg1,Hydro_PP_1,fix_tax_cost,0.0
848,2027,reg1,Hydro_PP_1,fix_tax_cost,0.0
849,2028,reg1,Hydro_PP_1,fix_tax_cost,0.0
850,2029,reg1,Hydro_PP_1,fix_tax_cost,0.0
851,2030,reg1,Hydro_PP_1,fix_tax_cost,0.0
852,2019,reg1,Hydro_PP_2,fix_tax_cost,0.0
853,2020,reg1,Hydro_PP_2,fix_tax_cost,0.0
854,2021,reg1,Hydro_PP_2,fix_tax_cost,0.0
855,2022,reg1,Hydro_PP_2,fix_tax_cost,0.0
856,2023,reg1,Hydro_PP_2,fix_tax_cost,0.0
857,2024,reg1,Hydro_PP_2,fix_tax_cost,0.0
858,2025,reg1,Hydro_PP_2,fix_tax_cost,0.0
859,2026,reg1,Hydro_PP_2,fix_tax_cost,0.0
860,2027,reg1,Hydro_PP_2,fix_tax_cost,0.0
861,2028,reg1,Hydro_PP_2,fix_tax_cost,0.0
862,2029,reg1,Hydro_PP_2,fix_tax_cost,0.0
863,2030,reg1,Hydro_PP_2,fix_tax_cost,0.0
864,2019,reg1,Hydro_PP_3,fix_tax_cost,0.0
865,2020,reg1,Hydro_PP_3,fix_tax_cost,0.0
866,2021,reg1,Hydro_PP_3,fix_tax_cost,0.0
867,2022,reg1,Hydro_PP_3,fix_tax_cost,0.0
868,2023,reg1,Hydro_PP_3,fix_tax_cost,0.0
869,2024,reg1,Hydro_PP_3,fix_tax_cost,0.0
870,2025,reg1,Hydro_PP_3,fix_tax_cost,0.0
871,2026,reg1,Hydro_PP_3,fix_tax_cost,0.0
872,2027,reg1,Hydro_PP_3,fix_tax_cost,0.0
873,2028,reg1,Hydro_PP_3,fix_tax_cost,0.0
874,2029,reg1,Hydro_PP_3,fix_tax_cost,0.0
875,2030,reg1,Hydro_PP_3,fix_tax_cost,0.0
876,2019,reg1,Hydro_PP_5,fix_tax_cost,0.0
877,2020,reg1,Hydro_PP_5,fix_tax_cost,0.0
878,2021,reg1,Hydro_PP_5,fix_tax_cost,0.0
879,2022,reg1,Hydro_PP_5,fix_tax_cost,0.0
880,2023,reg1,Hydro_PP_5,fix_tax_cost,0.0
881,2024,reg1,Hydro_PP_5,fix_tax_cost,0.0
882,2025,reg1,Hydro_PP_5,fix_tax_cost,0.0
883,2026,reg1,Hydro_PP_5,fix_tax_cost,0.0
884,2027,reg1,Hydro_PP_5,fix_tax_cost,0.0
885,2028,reg1,Hydro_PP_5,fix_tax_cost,0.0
886,2029,reg1,Hydro_PP_5,fix_tax_cost,0.0
887,2030,reg1,Hydro_PP_5,fix_tax_cost,0.0
888,2019,reg1,Hydro_PP_6,fix_tax_cost,0.0
889,2020,reg1,Hydro_PP_6,fix_tax_cost,0.0
890,2021,reg1,Hydro_PP_6,fix_tax_cost,0.0
891,2022,reg1,Hydro_PP_6,fix_tax_cost,0.0
892,2023,reg1,Hydro_PP_6,fix_tax_cost,0.0
893,2024,reg1,Hydro_PP_6,fix_tax_cost,0.0
894,2025,reg1,Hydro_PP_6,fix_tax_cost,0.0
895,2026,reg1,Hydro_PP_6,fix_tax_cost,0.0
896,2027,reg1,Hydro_PP_6,fix_tax_cost,0.0
897,2028,reg1,Hydro_PP_6,fix_tax_cost,0.0
898,2029,reg1,Hydro_PP_6,fix_tax_cost,0.0
899,2030,reg1,Hydro_PP_6,fix_tax_cost,0.0
900,2019,reg1,Hydro_PP_7,fix_tax_cost,0.0
901,2020,reg1,Hydro_PP_7,fix_tax_cost,0.0
902,2021,reg1,Hydro_PP_7,fix_tax_cost,0.0
903,2022,reg1,Hydro_PP_7,fix_tax_cost,0.0
904,2023,reg1,Hydro_PP_7,fix_tax_cost,0.0
905,2024,reg1,Hydro_PP_7,fix_tax_cost,0.0
906,2025,reg1,Hydro_PP_7,fix_tax_cost,0.0
907,2026,reg1,Hydro_PP_7,fix_tax_cost,0.0
908,2027,reg1,Hydro_PP_7,fix_tax_cost,0.0
909,2028,reg1,Hydro_PP_7,fix_tax_cost,0.0
910,2029,reg1,Hydro_PP_7,fix_tax_cost,0.0
911,2030,reg1,Hydro_PP_7,fix_tax_cost,0.0
912,2019,reg1,Hydro_PP_9,fix_tax_cost,0.0
913,2020,reg1,Hydro_PP_9,fix_tax_cost,0.0
914,2021,reg1,Hydro_PP_9,fix_tax_cost,0.0
915,2022,reg1,Hydro_PP_9,fix_tax_cost,0.0
916,2023,reg1,Hydro_PP_9,fix_tax_cost,0.0
917,2024,reg1,Hydro_PP_9,fix_tax_cost,0.0
918,2025,reg1,Hydro_PP_9,fix_tax_cost,0.0
919,2026,reg1,Hydro_PP_9,fix_tax_cost,0.0
920,2027,reg1,Hydro_PP_9,fix_tax_cost,0.0
921,2028,reg1,Hydro_PP_9,fix_tax_cost,0.0
922,2029,reg1,Hydro_PP_9,fix_tax_cost,0.0
