,Year,Region,Technology,Carrier,Value
93,2028,reg3,Diesel_PP,Diesel,39588.099639063315
94,2029,reg3,Diesel_PP,Diesel,39588.099639063315
95,2030,reg3,Diesel_PP,Diesel,0.0
96,2019,reg3,Elec_distribution,Electricity,20235600.0
97,2020,reg3,Elec_distribution,Electricity,20235600.0
98,2021,reg3,Elec_distribution,Electricity,20235600.0
99,2022,reg3,Elec_distribution,Electricity,20235600.0
100,2023,reg3,Elec_distribution,Electricity,196289333.37867
101,2024,reg3,Elec_distribution,Electricity,548396800.1360099
102,2025,reg3,Elec_distribution,Electricity,548396800.1360099
103,2026,reg3,Elec_distribution,Electricity,548396800.1360099
104,2027,reg3,Elec_distribution,Electricity,548396800.1360099
105,2028,reg3,Elec_distribution,Electricity,548396800.1360099
106,2029,reg3,Elec_distribution,Electricity,548396800.1360099
107,2030,reg3,Elec_distribution,Electricity,528161200.13600993
